"V1","V2","V3","V4","V5"
"20180401",1200,-1600,4.29980555555556,"miniDOT"
"20180401",1200,-1400,4.29886805555556,"miniDOT"
"20180401",1200,-1200,4.31696527777778,"miniDOT"
"20180401",1200,-800,4.32281944444444,"miniDOT"
"20180401",1200,-600,4.33342361111111,"miniDOT"
"20180401",1200,-400,4.33170833333333,"miniDOT"
"20180401",1200,-50,4.328375,"miniDOT"
"20180402",1200,-2200,4.2321875,"miniDOT"
"20180402",1200,-2000,4.28004166666667,"miniDOT"
"20180402",1200,-1800,4.29914583333333,"miniDOT"
"20180402",1200,-1600,4.34502083333333,"miniDOT"
"20180402",1200,-1400,4.35241666666667,"miniDOT"
"20180402",1200,-1200,4.37563888888889,"miniDOT"
"20180402",1200,-800,4.38853472222222,"miniDOT"
"20180402",1200,-600,4.40431944444444,"miniDOT"
"20180402",1200,-400,4.43394444444444,"miniDOT"
"20180402",1200,-50,4.50236458333333,"miniDOT"
"20180403",1200,-2200,4.24290625,"miniDOT"
"20180403",1200,-2000,4.29601388888889,"miniDOT"
"20180403",1200,-1800,4.32605555555556,"miniDOT"
"20180403",1200,-1600,4.37264583333333,"miniDOT"
"20180403",1200,-1400,4.38295833333333,"miniDOT"
"20180403",1200,-1200,4.41199305555556,"miniDOT"
"20180403",1200,-800,4.43647916666667,"miniDOT"
"20180403",1200,-600,4.45278472222222,"miniDOT"
"20180403",1200,-400,4.46397222222222,"miniDOT"
"20180403",1200,-50,4.4581875,"miniDOT"
"20180404",1200,-2200,4.31979166666667,"miniDOT"
"20180404",1200,-2000,4.34653472222222,"miniDOT"
"20180404",1200,-1800,4.36394444444444,"miniDOT"
"20180404",1200,-1600,4.39636111111111,"miniDOT"
"20180404",1200,-1400,4.38381944444444,"miniDOT"
"20180404",1200,-1200,4.39595138888889,"miniDOT"
"20180404",1200,-800,4.39238194444444,"miniDOT"
"20180404",1200,-600,4.39561805555556,"miniDOT"
"20180404",1200,-400,4.39694444444444,"miniDOT"
"20180404",1200,-50,4.39073958333333,"miniDOT"
"20180405",1200,-2200,4.33075,"miniDOT"
"20180405",1200,-2000,4.35320138888889,"miniDOT"
"20180405",1200,-1800,4.34570138888889,"miniDOT"
"20180405",1200,-1600,4.36920138888889,"miniDOT"
"20180405",1200,-1400,4.351125,"miniDOT"
"20180405",1200,-1200,4.364375,"miniDOT"
"20180405",1200,-800,4.35977777777778,"miniDOT"
"20180405",1200,-600,4.36429166666667,"miniDOT"
"20180405",1200,-400,4.36443055555556,"miniDOT"
"20180405",1200,-50,4.3534375,"miniDOT"
"20180406",1200,-2200,4.29309375,"miniDOT"
"20180406",1200,-2000,4.32420138888889,"miniDOT"
"20180406",1200,-1800,4.33557638888889,"miniDOT"
"20180406",1200,-1600,4.36538194444444,"miniDOT"
"20180406",1200,-1400,4.35770138888889,"miniDOT"
"20180406",1200,-1200,4.36727083333333,"miniDOT"
"20180406",1200,-800,4.36950694444444,"miniDOT"
"20180406",1200,-600,4.37184027777778,"miniDOT"
"20180406",1200,-400,4.37145138888889,"miniDOT"
"20180406",1200,-50,4.35490625,"miniDOT"
"20180407",1200,-2200,4.348,"miniDOT"
"20180407",1200,-2000,4.37541666666667,"miniDOT"
"20180407",1200,-1800,4.38263888888889,"miniDOT"
"20180407",1200,-1600,4.41720138888889,"miniDOT"
"20180407",1200,-1400,4.41225,"miniDOT"
"20180407",1200,-1200,4.43588888888889,"miniDOT"
"20180407",1200,-800,4.45442361111111,"miniDOT"
"20180407",1200,-600,4.46797916666667,"miniDOT"
"20180407",1200,-400,4.47009027777778,"miniDOT"
"20180407",1200,-50,4.46201041666667,"miniDOT"
"20180408",1200,-2200,4.39777083333333,"miniDOT"
"20180408",1200,-2000,4.43795833333333,"miniDOT"
"20180408",1200,-1800,4.44504166666667,"miniDOT"
"20180408",1200,-1600,4.47375694444444,"miniDOT"
"20180408",1200,-1400,4.46295833333333,"miniDOT"
"20180408",1200,-1200,4.47580555555556,"miniDOT"
"20180408",1200,-800,4.48179861111111,"miniDOT"
"20180408",1200,-600,4.49096527777778,"miniDOT"
"20180408",1200,-400,4.48929861111111,"miniDOT"
"20180408",1200,-50,4.46286458333333,"miniDOT"
"20180409",1200,-2200,4.24082291666667,"miniDOT"
"20180409",1200,-2000,4.26888194444444,"miniDOT"
"20180409",1200,-1800,4.27630555555556,"miniDOT"
"20180409",1200,-1600,4.31186111111111,"miniDOT"
"20180409",1200,-1400,4.31371527777778,"miniDOT"
"20180409",1200,-1200,4.33480555555556,"miniDOT"
"20180409",1200,-800,4.3443125,"miniDOT"
"20180409",1200,-600,4.37470138888889,"miniDOT"
"20180409",1200,-400,4.40959722222222,"miniDOT"
"20180409",1200,-50,4.53780208333333,"miniDOT"
"20180410",1200,-2200,4.23746875,"miniDOT"
"20180410",1200,-2000,4.28350694444444,"miniDOT"
"20180410",1200,-1800,4.33052777777778,"miniDOT"
"20180410",1200,-1600,4.3995,"miniDOT"
"20180410",1200,-1400,4.43140972222222,"miniDOT"
"20180410",1200,-1200,4.48361111111111,"miniDOT"
"20180410",1200,-800,4.54061111111111,"miniDOT"
"20180410",1200,-600,4.58898611111111,"miniDOT"
"20180410",1200,-400,4.62376388888889,"miniDOT"
"20180410",1200,-50,4.62388541666667,"miniDOT"
"20180411",1200,-2200,4.29577083333333,"miniDOT"
"20180411",1200,-2000,4.3654375,"miniDOT"
"20180411",1200,-1800,4.410625,"miniDOT"
"20180411",1200,-1600,4.47784027777778,"miniDOT"
"20180411",1200,-1400,4.50025,"miniDOT"
"20180411",1200,-1200,4.53121527777778,"miniDOT"
"20180411",1200,-800,4.55488888888889,"miniDOT"
"20180411",1200,-600,4.57765972222222,"miniDOT"
"20180411",1200,-400,4.60074305555556,"miniDOT"
"20180411",1200,-50,4.60414583333333,"miniDOT"
"20180412",1200,-2200,4.31298958333333,"miniDOT"
"20180412",1200,-2000,4.37394444444444,"miniDOT"
"20180412",1200,-1800,4.43565277777778,"miniDOT"
"20180412",1200,-1600,4.49999305555556,"miniDOT"
"20180412",1200,-1400,4.54761111111111,"miniDOT"
"20180412",1200,-1200,4.61751388888889,"miniDOT"
"20180412",1200,-800,4.65410416666667,"miniDOT"
"20180412",1200,-600,4.66300694444444,"miniDOT"
"20180412",1200,-400,4.68902777777778,"miniDOT"
"20180412",1200,-50,4.70653125,"miniDOT"
"20180413",1200,-2200,4.37804166666667,"miniDOT"
"20180413",1200,-2000,4.43040972222222,"miniDOT"
"20180413",1200,-1800,4.478875,"miniDOT"
"20180413",1200,-1600,4.57528472222222,"miniDOT"
"20180413",1200,-1400,4.64025,"miniDOT"
"20180413",1200,-1200,4.78773611111111,"miniDOT"
"20180413",1200,-800,4.91925694444444,"miniDOT"
"20180413",1200,-600,4.96174305555556,"miniDOT"
"20180413",1200,-400,5.00769444444444,"miniDOT"
"20180413",1200,-50,5.15709375,"miniDOT"
"20180414",1200,-2200,4.45561458333333,"miniDOT"
"20180414",1200,-2000,4.51694444444444,"miniDOT"
"20180414",1200,-1800,4.57550694444444,"miniDOT"
"20180414",1200,-1600,4.65429861111111,"miniDOT"
"20180414",1200,-1400,4.68893055555556,"miniDOT"
"20180414",1200,-1200,4.77189583333333,"miniDOT"
"20180414",1200,-800,4.98452777777778,"miniDOT"
"20180414",1200,-600,5.15534722222222,"miniDOT"
"20180414",1200,-400,5.36184722222222,"miniDOT"
"20180414",1200,-50,5.87473958333333,"miniDOT"
"20180415",1200,-2200,4.48972916666667,"miniDOT"
"20180415",1200,-2000,4.53172222222222,"miniDOT"
"20180415",1200,-1800,4.60070833333333,"miniDOT"
"20180415",1200,-1600,4.69964583333333,"miniDOT"
"20180415",1200,-1400,4.78729166666667,"miniDOT"
"20180415",1200,-1200,4.94702083333333,"miniDOT"
"20180415",1200,-800,5.16063888888889,"miniDOT"
"20180415",1200,-600,5.24578472222222,"miniDOT"
"20180415",1200,-400,5.31688194444444,"miniDOT"
"20180415",1200,-50,5.39125,"miniDOT"
"20180416",1200,-2200,4.63129166666667,"miniDOT"
"20180416",1200,-2000,4.71644444444444,"miniDOT"
"20180416",1200,-1800,4.80658333333333,"miniDOT"
"20180416",1200,-1600,4.90430555555556,"miniDOT"
"20180416",1200,-1400,4.97118055555556,"miniDOT"
"20180416",1200,-1200,5.05324305555556,"miniDOT"
"20180416",1200,-800,5.16945833333333,"miniDOT"
"20180416",1200,-600,5.23438888888889,"miniDOT"
"20180416",1200,-400,5.29190972222222,"miniDOT"
"20180416",1200,-50,5.30814583333333,"miniDOT"
"20180417",1200,-2200,5.0195625,"miniDOT"
"20180417",1200,-2000,5.08838194444444,"miniDOT"
"20180417",1200,-1800,5.148,"miniDOT"
"20180417",1200,-1600,5.2180625,"miniDOT"
"20180417",1200,-1400,5.24038888888889,"miniDOT"
"20180417",1200,-1200,5.28765972222222,"miniDOT"
"20180417",1200,-800,5.31232638888889,"miniDOT"
"20180417",1200,-600,5.31395833333333,"miniDOT"
"20180417",1200,-400,5.3148125,"miniDOT"
"20180417",1200,-50,5.30105208333333,"miniDOT"
"20180418",1200,-2200,5.0670625,"miniDOT"
"20180418",1200,-2000,5.11190277777778,"miniDOT"
"20180418",1200,-1800,5.11489583333333,"miniDOT"
"20180418",1200,-1600,5.14344444444444,"miniDOT"
"20180418",1200,-1400,5.13819444444444,"miniDOT"
"20180418",1200,-1200,5.14966666666667,"miniDOT"
"20180418",1200,-800,5.15928472222222,"miniDOT"
"20180418",1200,-600,5.173625,"miniDOT"
"20180418",1200,-400,5.17960416666667,"miniDOT"
"20180418",1200,-50,5.17797916666667,"miniDOT"
"20180419",1200,-2200,5.0969375,"miniDOT"
"20180419",1200,-2000,5.15059722222222,"miniDOT"
"20180419",1200,-1800,5.17482638888889,"miniDOT"
"20180419",1200,-1600,5.20953472222222,"miniDOT"
"20180419",1200,-1400,5.2056875,"miniDOT"
"20180419",1200,-1200,5.22929166666667,"miniDOT"
"20180419",1200,-800,5.23977777777778,"miniDOT"
"20180419",1200,-600,5.24923611111111,"miniDOT"
"20180419",1200,-400,5.25534027777778,"miniDOT"
"20180419",1200,-50,5.2348125,"miniDOT"
"20180420",1200,-2200,5.09276041666667,"miniDOT"
"20180420",1200,-2000,5.13172916666667,"miniDOT"
"20180420",1200,-1800,5.133625,"miniDOT"
"20180420",1200,-1600,5.16520138888889,"miniDOT"
"20180420",1200,-1400,5.15663888888889,"miniDOT"
"20180420",1200,-1200,5.17258333333333,"miniDOT"
"20180420",1200,-800,5.18336805555556,"miniDOT"
"20180420",1200,-600,5.18990277777778,"miniDOT"
"20180420",1200,-400,5.20035416666667,"miniDOT"
"20180420",1200,-50,5.18453125,"miniDOT"
"20180421",1200,-2200,5.08425,"miniDOT"
"20180421",1200,-2000,5.12684722222222,"miniDOT"
"20180421",1200,-1800,5.15509722222222,"miniDOT"
"20180421",1200,-1600,5.20434722222222,"miniDOT"
"20180421",1200,-1400,5.21674305555556,"miniDOT"
"20180421",1200,-1200,5.27379166666667,"miniDOT"
"20180421",1200,-800,5.34241666666667,"miniDOT"
"20180421",1200,-600,5.39618055555556,"miniDOT"
"20180421",1200,-400,5.43655555555556,"miniDOT"
"20180421",1200,-50,5.48289583333333,"miniDOT"
"20180422",1200,-2200,5.06202083333333,"miniDOT"
"20180422",1200,-2000,5.10686805555556,"miniDOT"
"20180422",1200,-1800,5.119,"miniDOT"
"20180422",1200,-1600,5.16141666666667,"miniDOT"
"20180422",1200,-1400,5.16288194444444,"miniDOT"
"20180422",1200,-1200,5.2335625,"miniDOT"
"20180422",1200,-800,5.51311805555556,"miniDOT"
"20180422",1200,-600,5.70975694444444,"miniDOT"
"20180422",1200,-400,5.99843055555556,"miniDOT"
"20180422",1200,-50,6.1245,"miniDOT"
"20180423",1200,-2200,5.0749375,"miniDOT"
"20180423",1200,-2000,5.11929166666667,"miniDOT"
"20180423",1200,-1800,5.14434722222222,"miniDOT"
"20180423",1200,-1600,5.21048611111111,"miniDOT"
"20180423",1200,-1400,5.22679166666667,"miniDOT"
"20180423",1200,-1200,5.30613888888889,"miniDOT"
"20180423",1200,-800,5.54131944444444,"miniDOT"
"20180423",1200,-600,5.84929166666667,"miniDOT"
"20180423",1200,-400,6.40169444444444,"miniDOT"
"20180423",1200,-50,6.91369791666667,"miniDOT"
"20180424",1200,-2200,5.074625,"miniDOT"
"20180424",1200,-2000,5.124875,"miniDOT"
"20180424",1200,-1800,5.15768055555556,"miniDOT"
"20180424",1200,-1600,5.22045833333333,"miniDOT"
"20180424",1200,-1400,5.25025694444444,"miniDOT"
"20180424",1200,-1200,5.33120138888889,"miniDOT"
"20180424",1200,-800,5.62838888888889,"miniDOT"
"20180424",1200,-600,6.01404166666667,"miniDOT"
"20180424",1200,-400,6.86322222222222,"miniDOT"
"20180424",1200,-50,7.85026041666667,"miniDOT"
"20180425",1200,-2200,5.09254166666667,"miniDOT"
"20180425",1200,-2000,5.14434027777778,"miniDOT"
"20180425",1200,-1800,5.17927777777778,"miniDOT"
"20180425",1200,-1600,5.23166666666667,"miniDOT"
"20180425",1200,-1400,5.24811805555556,"miniDOT"
"20180425",1200,-1200,5.33290972222222,"miniDOT"
"20180425",1200,-800,5.69922916666667,"miniDOT"
"20180425",1200,-600,6.32802083333333,"miniDOT"
"20180425",1200,-400,7.34414583333333,"miniDOT"
"20180425",1200,-50,8.26302083333333,"miniDOT"
"20180426",1200,-2200,5.08358333333333,"miniDOT"
"20180426",1200,-2000,5.14458333333333,"miniDOT"
"20180426",1200,-1800,5.17240277777778,"miniDOT"
"20180426",1200,-1600,5.23263888888889,"miniDOT"
"20180426",1200,-1400,5.26723611111111,"miniDOT"
"20180426",1200,-1200,5.36281944444444,"miniDOT"
"20180426",1200,-800,5.7118125,"miniDOT"
"20180426",1200,-600,6.25935416666667,"miniDOT"
"20180426",1200,-400,8.33038888888889,"miniDOT"
"20180426",1200,-50,8.71504166666667,"miniDOT"
"20180427",1200,-2200,5.099,"miniDOT"
"20180427",1200,-2000,5.1510625,"miniDOT"
"20180427",1200,-1800,5.18177083333333,"miniDOT"
"20180427",1200,-1600,5.24834722222222,"miniDOT"
"20180427",1200,-1400,5.28875694444444,"miniDOT"
"20180427",1200,-1200,5.37385416666667,"miniDOT"
"20180427",1200,-800,5.75943055555556,"miniDOT"
"20180427",1200,-600,6.59026388888889,"miniDOT"
"20180427",1200,-400,8.1133125,"miniDOT"
"20180427",1200,-50,9.10719791666667,"miniDOT"
"20180428",1200,-2200,5.09295833333333,"miniDOT"
"20180428",1200,-2000,5.14790277777778,"miniDOT"
"20180428",1200,-1800,5.18225694444444,"miniDOT"
"20180428",1200,-1600,5.24677777777778,"miniDOT"
"20180428",1200,-1400,5.29011111111111,"miniDOT"
"20180428",1200,-1200,5.40438888888889,"miniDOT"
"20180428",1200,-800,5.87834722222222,"miniDOT"
"20180428",1200,-600,6.61656944444444,"miniDOT"
"20180428",1200,-400,8.59440972222222,"miniDOT"
"20180428",1200,-50,9.53611458333333,"miniDOT"
"20180429",1200,-2200,5.109625,"miniDOT"
"20180429",1200,-2000,5.15815277777778,"miniDOT"
"20180429",1200,-1800,5.19691666666667,"miniDOT"
"20180429",1200,-1600,5.2679375,"miniDOT"
"20180429",1200,-1400,5.32322222222222,"miniDOT"
"20180429",1200,-1200,5.44054166666667,"miniDOT"
"20180429",1200,-800,5.85101388888889,"miniDOT"
"20180429",1200,-600,6.7498125,"miniDOT"
"20180429",1200,-400,9.34736805555556,"miniDOT"
"20180429",1200,-50,9.62386458333333,"miniDOT"
"20180430",1200,-2200,5.10794791666667,"miniDOT"
"20180430",1200,-2000,5.15397916666667,"miniDOT"
"20180430",1200,-1800,5.18379166666667,"miniDOT"
"20180430",1200,-1600,5.24740277777778,"miniDOT"
"20180430",1200,-1400,5.31665277777778,"miniDOT"
"20180430",1200,-1200,5.461375,"miniDOT"
"20180430",1200,-800,5.95875,"miniDOT"
"20180430",1200,-600,7.23404861111111,"miniDOT"
"20180430",1200,-400,9.02792361111111,"miniDOT"
"20180430",1200,-50,9.05596875,"miniDOT"
"20180501",1200,-2200,5.09941666666667,"miniDOT"
"20180501",1200,-2000,5.15209027777778,"miniDOT"
"20180501",1200,-1800,5.19369444444444,"miniDOT"
"20180501",1200,-1600,5.26828472222222,"miniDOT"
"20180501",1200,-1400,5.33771527777778,"miniDOT"
"20180501",1200,-1200,5.48056944444444,"miniDOT"
"20180501",1200,-800,6.02528472222222,"miniDOT"
"20180501",1200,-600,7.38754166666667,"miniDOT"
"20180501",1200,-400,9.05563194444444,"miniDOT"
"20180501",1200,-50,9.27845833333333,"miniDOT"
"20180502",1200,-2200,5.10920833333333,"miniDOT"
"20180502",1200,-2000,5.15867361111111,"miniDOT"
"20180502",1200,-1800,5.19557638888889,"miniDOT"
"20180502",1200,-1600,5.28805555555556,"miniDOT"
"20180502",1200,-1400,5.37432638888889,"miniDOT"
"20180502",1200,-1200,5.52313194444444,"miniDOT"
"20180502",1200,-800,6.14507638888889,"miniDOT"
"20180502",1200,-600,7.78036111111111,"miniDOT"
"20180502",1200,-400,9.73456944444444,"miniDOT"
"20180502",1200,-50,10.5119270833333,"miniDOT"
"20180503",1200,-2200,5.1254375,"miniDOT"
"20180503",1200,-2000,5.17072222222222,"miniDOT"
"20180503",1200,-1800,5.20825694444444,"miniDOT"
"20180503",1200,-1600,5.29031944444444,"miniDOT"
"20180503",1200,-1400,5.38811111111111,"miniDOT"
"20180503",1200,-1200,5.55938888888889,"miniDOT"
"20180503",1200,-800,6.27091666666667,"miniDOT"
"20180503",1200,-600,8.05008333333333,"miniDOT"
"20180503",1200,-400,10.7173888888889,"miniDOT"
"20180503",1200,-50,11.7442916666667,"miniDOT"
"20180504",1200,-2200,5.1353125,"miniDOT"
"20180504",1200,-2000,5.17372916666667,"miniDOT"
"20180504",1200,-1800,5.22459722222222,"miniDOT"
"20180504",1200,-1600,5.3250625,"miniDOT"
"20180504",1200,-1400,5.40191666666667,"miniDOT"
"20180504",1200,-1200,5.59330555555556,"miniDOT"
"20180504",1200,-800,6.32832638888889,"miniDOT"
"20180504",1200,-600,8.16495833333333,"miniDOT"
"20180504",1200,-400,11.2990138888889,"miniDOT"
"20180504",1200,-50,12.8471875,"miniDOT"
"20180505",1200,-2200,5.1279375,"miniDOT"
"20180505",1200,-2000,5.17719444444444,"miniDOT"
"20180505",1200,-1800,5.22794444444444,"miniDOT"
"20180505",1200,-1600,5.31072222222222,"miniDOT"
"20180505",1200,-1400,5.39455555555556,"miniDOT"
"20180505",1200,-1200,5.61552777777778,"miniDOT"
"20180505",1200,-800,6.39942361111111,"miniDOT"
"20180505",1200,-600,8.3306875,"miniDOT"
"20180505",1200,-400,11.9596388888889,"miniDOT"
"20180505",1200,-50,13.5618020833333,"miniDOT"
"20180506",1200,-2200,5.1218125,"miniDOT"
"20180506",1200,-2000,5.18183333333333,"miniDOT"
"20180506",1200,-1800,5.23597916666667,"miniDOT"
"20180506",1200,-1600,5.33184027777778,"miniDOT"
"20180506",1200,-1400,5.43454166666667,"miniDOT"
"20180506",1200,-1200,5.63834722222222,"miniDOT"
"20180506",1200,-800,6.47367361111111,"miniDOT"
"20180506",1200,-600,8.42784027777778,"miniDOT"
"20180506",1200,-400,12.2410069444444,"miniDOT"
"20180506",1200,-50,13.8730208333333,"miniDOT"
"20180507",1200,-2200,5.11879166666667,"miniDOT"
"20180507",1200,-2000,5.16820138888889,"miniDOT"
"20180507",1200,-1800,5.21247222222222,"miniDOT"
"20180507",1200,-1600,5.32572916666667,"miniDOT"
"20180507",1200,-1400,5.41278472222222,"miniDOT"
"20180507",1200,-1200,5.62313888888889,"miniDOT"
"20180507",1200,-800,6.49766666666667,"miniDOT"
"20180507",1200,-600,8.41047222222222,"miniDOT"
"20180507",1200,-400,12.1669236111111,"miniDOT"
"20180507",1200,-50,13.7764270833333,"miniDOT"
"20180508",1200,-2200,5.11879166666667,"miniDOT"
"20180508",1200,-2000,5.18014583333333,"miniDOT"
"20180508",1200,-1800,5.238,"miniDOT"
"20180508",1200,-1600,5.33084722222222,"miniDOT"
"20180508",1200,-1400,5.43918055555556,"miniDOT"
"20180508",1200,-1200,5.64949305555556,"miniDOT"
"20180508",1200,-800,6.56765972222222,"miniDOT"
"20180508",1200,-600,8.58961805555556,"miniDOT"
"20180508",1200,-400,12.3999305555556,"miniDOT"
"20180508",1200,-50,14.3776458333333,"miniDOT"
"20180509",1200,-2200,5.1329375,"miniDOT"
"20180509",1200,-2000,5.1853125,"miniDOT"
"20180509",1200,-1800,5.25419444444444,"miniDOT"
"20180509",1200,-1600,5.34361111111111,"miniDOT"
"20180509",1200,-1400,5.45114583333333,"miniDOT"
"20180509",1200,-1200,5.66606944444444,"miniDOT"
"20180509",1200,-800,6.63128472222222,"miniDOT"
"20180509",1200,-600,8.66439583333333,"miniDOT"
"20180509",1200,-400,12.5402569444444,"miniDOT"
"20180509",1200,-50,14.85315625,"miniDOT"
"20180510",1200,-2200,5.12897916666667,"miniDOT"
"20180510",1200,-2000,5.18273611111111,"miniDOT"
"20180510",1200,-1800,5.24057638888889,"miniDOT"
"20180510",1200,-1600,5.34035416666667,"miniDOT"
"20180510",1200,-1400,5.46803472222222,"miniDOT"
"20180510",1200,-1200,5.70357638888889,"miniDOT"
"20180510",1200,-800,6.70426388888889,"miniDOT"
"20180510",1200,-600,8.72926388888889,"miniDOT"
"20180510",1200,-400,12.6654305555556,"miniDOT"
"20180510",1200,-50,14.8418854166667,"miniDOT"
"20180511",1200,-2200,5.14077083333333,"miniDOT"
"20180511",1200,-2000,5.19074305555556,"miniDOT"
"20180511",1200,-1800,5.2549375,"miniDOT"
"20180511",1200,-1600,5.36015277777778,"miniDOT"
"20180511",1200,-1400,5.48240972222222,"miniDOT"
"20180511",1200,-1200,5.74066666666667,"miniDOT"
"20180511",1200,-800,6.70579166666667,"miniDOT"
"20180511",1200,-600,8.73908333333333,"miniDOT"
"20180511",1200,-400,13.0726527777778,"miniDOT"
"20180511",1200,-50,15.005875,"miniDOT"
"20180512",1200,-2200,5.14028125,"miniDOT"
"20180512",1200,-2000,5.19232638888889,"miniDOT"
"20180512",1200,-1800,5.24877083333333,"miniDOT"
"20180512",1200,-1600,5.37029166666667,"miniDOT"
"20180512",1200,-1400,5.48651388888889,"miniDOT"
"20180512",1200,-1200,5.7794375,"miniDOT"
"20180512",1200,-800,6.77936111111111,"miniDOT"
"20180512",1200,-600,8.8535625,"miniDOT"
"20180512",1200,-400,13.3524583333333,"miniDOT"
"20180512",1200,-50,14.8474270833333,"miniDOT"
"20180513",1200,-2200,5.133875,"miniDOT"
"20180513",1200,-2000,5.19041666666667,"miniDOT"
"20180513",1200,-1800,5.24226388888889,"miniDOT"
"20180513",1200,-1600,5.35526388888889,"miniDOT"
"20180513",1200,-1400,5.48594444444444,"miniDOT"
"20180513",1200,-1200,5.7561875,"miniDOT"
"20180513",1200,-800,6.78122916666667,"miniDOT"
"20180513",1200,-600,8.96404861111111,"miniDOT"
"20180513",1200,-400,13.4805694444444,"miniDOT"
"20180513",1200,-50,14.3070833333333,"miniDOT"
"20180514",1200,-2200,5.13729166666667,"miniDOT"
"20180514",1200,-2000,5.19620833333333,"miniDOT"
"20180514",1200,-1800,5.24501388888889,"miniDOT"
"20180514",1200,-1600,5.36231944444444,"miniDOT"
"20180514",1200,-1400,5.50331944444444,"miniDOT"
"20180514",1200,-1200,5.76354166666667,"miniDOT"
"20180514",1200,-800,6.82636805555556,"miniDOT"
"20180514",1200,-600,9.07981944444444,"miniDOT"
"20180514",1200,-400,13.8072430555556,"miniDOT"
"20180514",1200,-50,14.6447708333333,"miniDOT"
"20180515",1200,-2200,5.14142708333333,"miniDOT"
